"","Rank","ID","Drug","Viability","KRAS","FC","Lable","Label"
"1322",1322,"C6110","(S)-Glutamic acid",1.130940445,0.817120623,0.722514281465988,"Normal","FC≤2"
"1323",1323,"B7879","Cellobiose",1.130990415,1.083722207,0.95820635845088,"Normal","FC≤2"
"1324",1324,"B1893","Azlocillin sodium salt",1.13153929,1.498750347,1.32452347014835,"Normal","FC≤2"
"1325",1325,"N1785","Glycitein",1.131578947,0.976663786,0.863098229769381,"Normal","FC≤2"
"1326",1326,"N1829","Shikimic acid",1.131578947,1.267070009,1.11973628738782,"Normal","FC≤2"
"1327",1327,"M1329","undecanedioate",1.132044015,0.876490439,0.774254735139428,"Normal","FC≤2"
"1328",1328,"M1162","1,2-propanediol",1.132239573,0.817447046,0.721973569457636,"Normal","FC≤2"
"1329",1329,"A8436","Gabapentin",1.133736397,0.937838965,0.82721077622773,"Normal","FC≤2"
"1330",1330,"C7054","Hydroquinine",1.134431917,1.008920332,0.889361729761699,"Normal","FC≤2"
"1331",1331,"N2037","pteryxin",1.135168196,1.020709355,0.899170148174236,"Normal","FC≤2"
"1332",1332,"N1718","Paeoniflorin",1.135597361,0.961685824,0.846854578063783,"Normal","FC≤2"
"1333",1333,"A1652","Dimesna",1.136287425,1.041834082,0.916875483331165,"Normal","FC≤2"
"1334",1334,"B1659","Aminothiazole",1.136706136,0.925298528,0.814017360068161,"Normal","FC≤2"
"1335",1335,"M1123","Spermidine",1.136983594,1.016443701,0.893982733228427,"Normal","FC≤2"
"1336",1336,"A3733","Pramipexole dihydrochloride",1.138203593,1.113684708,0.978458260762141,"Normal","FC≤2"
"1337",1337,"B1742","Enrofloxacin",1.138428418,1.187725632,1.04330286667176,"Normal","FC≤2"
"1338",1338,"N1709","Betaine",1.139506474,0.986590038,0.865804679930234,"Normal","FC≤2"
"1339",1339,"A5181","Linezolid",1.139590281,1.393695188,1.22297918053234,"Normal","FC≤2"
"1340",1340,"N2584","Bilirubin",1.139595719,1.09700039,0.962622421013149,"Normal","FC≤2"
"1341",1341,"N2334","Dehydrocostus Lactone",1.140061162,1.184479886,1.03896170265293,"Normal","FC≤2"
"1342",1342,"A1663","PD98059",1.14011976,0.954857008,0.83750588446954,"Normal","FC≤2"
"1343",1343,"A1736","PA-824",1.14011976,1.049397306,0.92042725932581,"Normal","FC≤2"
"1344",1344,"B1977","Miconazole",1.140893471,1.056259503,0.925817817218449,"Normal","FC≤2"
"1345",1345,"B2064","Vitamin C",1.140893471,0.969082615,0.849406749738513,"Normal","FC≤2"
"1346",1346,"N1855","Andrographolide",1.141447368,1.133967156,0.993446730694989,"Normal","FC≤2"
"1347",1347,"N2203","Fargesin",1.141692151,1.287312545,1.12754786294401,"Normal","FC≤2"
"1348",1348,"N2224","Dictamnine",1.141692151,1.384432278,1.21261434335638,"Normal","FC≤2"
"1349",1349,"A3241","Bilobalide",1.142035928,1.062632947,0.93047243168693,"Normal","FC≤2"
"1350",1350,"A3423","Galanthamine",1.142035928,1.0475065,0.917227273081027,"Normal","FC≤2"
"1351",1351,"N1863","Oleuropein",1.143092105,1.080380294,0.945138444465068,"Normal","FC≤2"
"1352",1352,"N2134","Acetate gossypol",1.14332314,1.034039514,0.904415801467991,"Normal","FC≤2"
"1353",1353,"N2312","Koumine",1.14332314,1.146393716,1.00268565892929,"Normal","FC≤2"
"1354",1354,"Empty","Empty",1.143400713,0.835216206,0.730466752822464,"Normal","FC≤2"
"1355",1355,"C6105","L-Tryptophan",1.143773812,0.826848249,0.722912380336961,"Normal","FC≤2"
"1356",1356,"C4290","Atrazine",1.145227157,1.411618257,1.23260983497617,"Normal","FC≤2"
"1357",1357,"A8392","Cefoperazone",1.145307289,1.035316426,0.903963884578054,"Normal","FC≤2"
"1358",1358,"B1730","Dinitolmide",1.145317546,1.03026937,0.899549101992017,"Normal","FC≤2"
"1359",1359,"A8492","Orlistat",1.145344619,0.859407593,0.750348479176816,"Normal","FC≤2"
"1360",1360,"N1368","Berberine",1.146048683,0.901687289,0.786779220093567,"Normal","FC≤2"
"1361",1361,"B4980","Pentamidine isethionate",1.146364857,0.845043311,0.737150398356987,"Normal","FC≤2"
"1362",1362,"B7297","Citric acid",1.146964856,0.838320066,0.730903010336003,"Normal","FC≤2"
"1363",1363,"B2106","Loteprednol etabonate",1.147002673,0.971109985,0.846650149872842,"Normal","FC≤2"
"1364",1364,"B1717","Creatinine",1.147039828,1.041932796,0.908366711046759,"Normal","FC≤2"
"1365",1365,"N1680","Cholic acid",1.147324701,1.084291188,0.945060441089553,"Normal","FC≤2"
"1366",1366,"M1118","Phenylalanine & tyrosine metabolism",1.148052975,1.004738016,0.875166946020065,"Normal","FC≤2"
"1367",1367,"C5755","(S)-Naproxen",1.148586324,0.906614786,0.78933099502933,"Normal","FC≤2"
"1368",1368,"C6244","Carvacrol",1.148586324,0.809338521,0.704638827825709,"Normal","FC≤2"
"1369",1369,"B1906","Cefoselis Sulfate",1.14876211,0.901971675,0.78516837136977,"Normal","FC≤2"
"1370",1370,"C3760","10-HDA",1.148800408,0.997233748,0.868065280143946,"Normal","FC≤2"
"1371",1371,"N1700","Betaine hydrochloride",1.149279257,1.024904215,0.891779964492999,"Normal","FC≤2"
"1372",1372,"B3675","Apocynin",1.149434107,1.149181906,0.999780586813577,"Normal","FC≤2"
"1373",1373,"B7878","beta-Nicotinamide mononucleotide",1.150159744,0.970079605,0.843430323535997,"Normal","FC≤2"
"1374",1374,"N2759","Carnosic acid",1.151010702,1.005064277,0.873201504776278,"Normal","FC≤2"
"1375",1375,"A8391","Cefdinir",1.151024297,1.058070633,0.919242656960177,"Normal","FC≤2"
"1376",1376,"A2515","Hygromycin B",1.151616766,1.034270858,0.898103334838041,"Normal","FC≤2"
"1377",1377,"C6231","DL-Mandelic acid",1.151794666,0.673151751,0.584437288060856,"Normal","FC≤2"
"1378",1378,"C6234","Dexpanthenol",1.151794666,0.850194553,0.738147673449983,"Normal","FC≤2"
"1379",1379,"N1447","10-Gingerol",1.153051017,1.133858268,0.983354813692515,"Normal","FC≤2"
"1380",1380,"B1147","Orotic acid",1.153083434,0.974551523,0.845169997473054,"Normal","FC≤2"
"1381",1381,"N1656","Schizandrin B",1.15318837,0.973180077,0.843903825530256,"Normal","FC≤2"
"1382",1382,"A2512","Chloramphenicol",1.153532934,1.011581186,0.876941746684451,"Normal","FC≤2"
"1383",1383,"A3583","Matrine",1.153532934,1.142046797,0.990042644937609,"Normal","FC≤2"
"1384",1384,"N2444","Ethyl ferulate",1.154815696,0.956758862,0.828494854472432,"Normal","FC≤2"
"1385",1385,"C6478","Cefuroxime axetil",1.15498155,1.463720317,1.26731056180075,"Normal","FC≤2"
"1386",1386,"N1503","Fructose",1.157097484,0.844827586,0.730126543080445,"Normal","FC≤2"
"1387",1387,"N1620","Ginsenoside Rb1",1.157097484,0.948275862,0.819529793394659,"Normal","FC≤2"
"1388",1388,"B1996","Ornidazole",1.157693776,1.033958439,0.893119113564277,"Normal","FC≤2"
"1389",1389,"M1397","xanthosine",1.15771924,0.905286839,0.781957151372901,"Normal","FC≤2"
"1390",1390,"C6465","(-)-Borneol",1.158671587,1.486807388,1.28320000652609,"Normal","FC≤2"
"1391",1391,"C6983","Citicoline",1.158716392,0.979698554,0.845503317950817,"Normal","FC≤2"
"1392",1392,"N2021","Alisol A",1.159633028,1.108307546,0.955739892913778,"Normal","FC≤2"
"1393",1393,"C6423","Terpinen-4-ol",1.160516605,1.221306069,1.05238138234136,"Normal","FC≤2"
"1394",1394,"B2024","Roxithromycin",1.160748377,0.995438419,0.857583296022132,"Normal","FC≤2"
"1395",1395,"A8428","Ethinyl Estradiol",1.160822249,0.887776387,0.76478236677905,"Normal","FC≤2"
"1396",1396,"N1647","Tectorigenin",1.161006597,0.957854406,0.825020640257396,"Normal","FC≤2"
"1397",1397,"N2410","Macranthoidin B",1.162425684,1.125048695,0.967845695845791,"Normal","FC≤2"
"1398",1398,"A8502","Piromidic Acid",1.162756953,0.877763872,0.754898837401319,"Normal","FC≤2"
"1399",1399,"B1571","Desloratadine",1.162756953,1.001251564,0.861101334562392,"Normal","FC≤2"
"1400",1400,"B7886","Folinic acid",1.162939297,1.047488334,0.900724858728374,"Normal","FC≤2"
"1401",1401,"Empty","Empty",1.164328181,1.132839891,0.972955829366806,"Normal","FC≤2"
"1402",1402,"N2589","α-Cyperone",1.164328181,0.983248929,0.84447748070095,"Normal","FC≤2"
"1403",1403,"N2227","Liquidambaric acid",1.164525994,1.163532492,0.999146861465421,"Normal","FC≤2"
"1404",1404,"B1358","Epinephrine Bitartrate",1.164691657,0.991239049,0.851074224703577,"Normal","FC≤2"
"1405",1405,"B1473","Uridine",1.164691657,0.912807676,0.783733334495758,"Normal","FC≤2"
"1406",1406,"A2514","Gentamycin Sulfate",1.16502994,1.02859844,0.882894425872008,"Normal","FC≤2"
"1407",1407,"A2516","Kanamycin Sulfate",1.16502994,1.149610021,0.986764358176065,"Normal","FC≤2"
"1408",1408,"C3353","α-Naphthoflavone",1.165063788,0.65890183,0.565550004031196,"Normal","FC≤2"
"1409",1409,"C6258","o-Cresol",1.166051661,0.814973615,0.698917245485575,"Normal","FC≤2"
"1410",1410,"N2660","Alantolactone",1.166230678,1.109466303,0.951326631968431,"Normal","FC≤2"
"1411",1411,"C6107","p-Anisaldehyde",1.166232204,0.805447471,0.690640738814652,"Normal","FC≤2"
"1412",1412,"C4604","Docosanoic acid",1.166666667,1.11922545,0.959336099725904,"Normal","FC≤2"
"1413",1413,"C7033","L-Homoarginine hydrochloride",1.167389419,0.975084589,0.835269339545042,"Normal","FC≤2"
"1414",1414,"C6490","Cefotiam hydrochloride",1.167896679,1.281332454,1.09712826231951,"Normal","FC≤2"
"1415",1415,"C5503","Kasugamycin (hydrochloride)",1.168453292,0.894605809,0.765632494790387,"Normal","FC≤2"
"1416",1416,"M1406","thymine",1.169389797,0.908886389,0.77723133153008,"Normal","FC≤2"
"1417",1417,"C6392","Dehydroepiandrosterone acetate",1.169741697,1.048153034,0.896055117713736,"Normal","FC≤2"
"1418",1418,"Empty","Empty",1.170035672,1.020646669,0.872320984244316,"Normal","FC≤2"
"1419",1419,"A8496","Paliperidone",1.170495768,0.856070088,0.731373928384848,"Normal","FC≤2"
"1420",1420,"N1627","Arctiin",1.170779379,1.063218391,0.908128730374572,"Normal","FC≤2"
"1421",1421,"A8510","Ranolazine",1.172430472,0.924488945,0.78852347075469,"Normal","FC≤2"
"1422",1422,"C7126","4-Ethylphenol",1.172593235,1.008920332,0.860418005055265,"Normal","FC≤2"
"1423",1423,"N1707","Coumarin",1.172733936,0.978927203,0.834739383716444,"Normal","FC≤2"
"1424",1424,"C6508","Diaveridine",1.175276753,1.415237467,1.20417379428928,"Normal","FC≤2"
"1425",1425,"C6120","2-Picolinic acid",1.175857229,0.76459144,0.650241731005253,"Normal","FC≤2"
"1426",1426,"B1658","Amikacin disulfate",1.176318622,0.938905859,0.798173081204524,"Normal","FC≤2"
"1427",1427,"B1679","Betamipron",1.176318622,1.086642599,0.923765533144811,"Normal","FC≤2"
"1428",1428,"N1563","Eriocitrin",1.176643049,0.957854406,0.8140569111542,"Normal","FC≤2"
"1429",1429,"C6305","Furazolidone",1.177121771,1.098944591,0.933586157417184,"Normal","FC≤2"
"1430",1430,"C6322","D-Glutamine",1.177121771,0.881926121,0.749222504185593,"Normal","FC≤2"
"1431",1431,"N2577","Trigonelline Hydrochloride",1.17764566,1.143747565,0.971215369655419,"Normal","FC≤2"
"1432",1432,"A3832","Solasodine",1.178443114,1.157173245,0.981950873362225,"Normal","FC≤2"
"1433",1433,"N1708","Stevioside",1.178597606,0.931034483,0.789951106518708,"Normal","FC≤2"
"1434",1434,"M1308","dodecanedioate",1.178726242,0.752305962,0.638236373463212,"Normal","FC≤2"
"1435",1435,"M1407","UMP",1.178726242,0.910686164,0.772601925324744,"Normal","FC≤2"
"1436",1436,"C6102","p-Hydroxybenzaldehyde",1.17906557,0.972762646,0.825028455372503,"Normal","FC≤2"
"1437",1437,"C6122","L(+)-Ornithine hydrochloride",1.17906557,0.756809339,0.641872138629237,"Normal","FC≤2"
"1438",1438,"C4157","Pyrogallol",1.179173047,0.896542185,0.760314346805113,"Normal","FC≤2"
"1439",1439,"N2734","Glucosamine sulfate",1.179548157,0.805609661,0.682981577495695,"Normal","FC≤2"
"1440",1440,"B1908","Chenodeoxycholic Acid",1.179763186,0.905859483,0.767831623964574,"Normal","FC≤2"
"1441",1441,"C7079","Oxaloacetic acid",1.181266262,1.030452169,0.872328451381777,"Normal","FC≤2"
"1442",1442,"B1775","Isovaleramide",1.181485468,0.956401,0.809490278047161,"Normal","FC≤2"
"1443",1443,"A8331","Bleomycin Sulfate",1.181515007,1.242000474,1.05119314324545,"Normal","FC≤2"
"1444",1444,"C6464","Flavone",1.182656827,1.343667546,1.13614322880833,"Normal","FC≤2"
"1445",1445,"B1820","Primaquine Diphosphate",1.18320775,1.028325465,0.869099669943845,"Normal","FC≤2"
"1446",1446,"N2473","Neosperidin dihydrochalcone",1.185255648,1.148422283,0.96892369586076,"Normal","FC≤2"
"1447",1447,"Empty","Empty",1.185255648,1.131281652,0.954462148236901,"Normal","FC≤2"
"1448",1448,"M1202","sucrose",1.186005139,0.84671126,0.71391871093739,"Normal","FC≤2"
"1449",1449,"A3861","TBB",1.188023952,1.138265186,0.958116361276864,"Normal","FC≤2"
"1450",1450,"C4449","Scopoletin",1.188106177,1.070816044,0.901279754898539,"Normal","FC≤2"
"1451",1451,"N1714","Arbutin",1.188370388,1.067049808,0.897910128672779,"Normal","FC≤2"
"1452",1452,"B1702","Cholesterol",1.188374596,1.006942516,0.847327534086735,"Normal","FC≤2"
"1453",1453,"B1842","Sulfaguanidine",1.190096878,1.032213274,0.867335502748878,"Normal","FC≤2"
"1454",1454,"N1704","Yohimbine Hydrochloride",1.194234058,1.003831418,0.84056505613408,"Normal","FC≤2"
"1455",1455,"N1369","Bergenin",1.195065022,0.889088864,0.743966937055915,"Normal","FC≤2"
"1456",1456,"A1745","Galanthamine HBr",1.195688623,1.075868589,0.899789935527387,"Normal","FC≤2"
"1457",1457,"A1932","(-)-Huperzine A",1.195688623,1.162845663,0.97253217989346,"Normal","FC≤2"
"1458",1458,"B1846","Taurine",1.196986006,0.993335185,0.829863657570613,"Normal","FC≤2"
"1459",1459,"C5107","Palmitic Acid methyl ester",1.197039306,0.799723375,0.668084473911168,"Normal","FC≤2"
"1460",1460,"N2320","Loganic acid",1.19714577,1.083551535,0.90511244507843,"Normal","FC≤2"
"1461",1461,"N1486","Lathyrol",1.197399133,1.036670416,0.865768470537217,"Normal","FC≤2"
"1462",1462,"C6386","Clindamycin alcoholate",1.197416974,1.145118734,0.956324120055442,"Normal","FC≤2"
"1463",1463,"B1596","Acetylcholine Chloride",1.199516324,1.059657906,0.883404322891066,"Normal","FC≤2"
"1464",1464,"M1325","sebacate (decanedioate)",1.199733244,0.910686164,0.759073876259113,"Normal","FC≤2"
"1465",1465,"C6133","4-Aminophenol",1.199919791,1.173151751,0.977691808901917,"Normal","FC≤2"
"1466",1466,"C6357","p-Hydroxy-cinnamic acid",1.20295203,1.272097625,1.05747992710898,"Normal","FC≤2"
"1467",1467,"A3278","Nonivamide (Capsaicin Analog)",1.203353293,1.01914441,0.846920364890712,"Normal","FC≤2"
"1468",1468,"A8521","Silodosin",1.205320435,0.672507301,0.5579489747886,"Normal","FC≤2"
"1469",1469,"A8512","Rifaximin (Xifaxan)",1.207255139,0.937838965,0.776835761309607,"Normal","FC≤2"
"1470",1470,"B1818","Piperacillin Sodium",1.207319699,0.985559567,0.816320290157048,"Normal","FC≤2"
"1471",1471,"N1690","D-(+)-Xylose",1.209870511,1.097701149,0.907288126307593,"Normal","FC≤2"
"1472",1472,"N2655","Schisantherin A",1.209988109,1.036229061,0.856396069756748,"Normal","FC≤2"
"1473",1473,"A5559","Cefaclor",1.210100048,1.160464565,0.958982331186553,"Normal","FC≤2"
"1474",1474,"N1352","Catalpol",1.211403801,0.925084364,0.763646575350311,"Normal","FC≤2"
"1475",1475,"A8509","Progesterone",1.21305925,0.85773884,0.707087341364406,"Normal","FC≤2"
"1476",1476,"Empty","Empty",1.213793103,0.933385275,0.768982187073772,"Normal","FC≤2"
"1477",1477,"N1900","Ginkgolide A",1.215460526,1.01642178,0.836244171042705,"Normal","FC≤2"
"1478",1478,"B7781","Urea",1.215654952,0.88278891,0.726183781464989,"Normal","FC≤2"
"1479",1479,"N2322","Brazilin",1.218348624,1.150202333,0.94406667380945,"Normal","FC≤2"
"1480",1480,"B7868","3-Methylglutaric acid",1.21884984,0.831732089,0.682390940790541,"Normal","FC≤2"
"1481",1481,"C6276","Ethyl gallate",1.219557196,1.098944591,0.901101313332745,"Normal","FC≤2"
"1482",1482,"C7164","5-Methoxysalicylic acid",1.222375964,1.309085842,1.07093552274724,"Normal","FC≤2"
"1483",1483,"C6199","Salicylamide",1.222378183,0.857976654,0.701891334394014,"Normal","FC≤2"
"1484",1484,"A8490","Olsalazine Sodium",1.222732769,0.971214018,0.794297856917908,"Normal","FC≤2"
"1485",1485,"B1624","NMDA (N-Methyl-D-aspartic acid)",1.222732769,1.017939091,0.832511499493476,"Normal","FC≤2"
"1486",1486,"B1724","Deoxycorticosterone acetate",1.222820237,1.131352402,0.925199279311567,"Normal","FC≤2"
"1487",1487,"B1703","Choline Chloride",1.224542519,1.096362122,0.895323849510202,"Normal","FC≤2"
"1488",1488,"A8468","Mepiroxol",1.224667473,0.977889028,0.79849350910294,"Normal","FC≤2"
"1489",1489,"C6427","Orcinol",1.225092251,1.158970976,0.94602751348233,"Normal","FC≤2"
"1490",1490,"N1806","Salvianolic acid B",1.225328947,0.98357822,0.802705446899069,"Normal","FC≤2"
"1491",1491,"C6116","Benzophenone",1.225586525,0.79766537,0.650843782734964,"Normal","FC≤2"
"1492",1492,"C6242","2-Aminoisobutyric Acid",1.225586525,0.992217899,0.809586168548973,"Normal","FC≤2"
"1493",1493,"N1613","Ginsenoside Rg1",1.22746152,1.03256705,0.841221523587965,"Normal","FC≤2"
"1494",1494,"C4379","3-methoxy Tyramine (hydrochloride)",1.229198571,1.028215768,0.836492811054529,"Normal","FC≤2"
"1495",1495,"N2089","Berberrubine",1.229765545,1.041656748,0.847036861810924,"Normal","FC≤2"
"1496",1496,"C7187","Forchlorfenuron (KT-30, CPPU)",1.231864005,1.186176143,0.962911602405332,"Normal","FC≤2"
"1497",1497,"A2324","Dexamethasone (DHAP)",1.232095808,1.064523753,0.863994298242106,"Normal","FC≤2"
"1498",1498,"M1414","5-methyluridine (ribothymidine)",1.232410804,0.961079865,0.779837260336124,"Normal","FC≤2"
"1499",1499,"C6485","Cefetamet pivoxil hydrochloride",1.232472325,1.436015831,1.16515056920244,"Normal","FC≤2"
"1500",1500,"N1722","Sinomenine",1.233325189,0.95210728,0.771983973482277,"Normal","FC≤2"
"1501",1501,"C6174","2,6-Dihydroxybenzoic acid",1.233607379,0.885214008,0.717581641508647,"Normal","FC≤2"
"1502",1502,"B1865","Valnemulin HCl",1.234876211,1.271313524,1.02950685475631,"Normal","FC≤2"
"1503",1503,"B1868","Vitamin A Acetate",1.234876211,1.302415996,1.0546935671757,"Normal","FC≤2"
"1504",1504,"N1827","Artemisinine",1.235197368,1.121866897,0.908249099345555,"Normal","FC≤2"
"1505",1505,"C4733","Sulforaphane",1.236345074,0.819087137,0.66250689570831,"Normal","FC≤2"
"1506",1506,"A3327","Costunolide",1.237844311,1.036161664,0.83706945598266,"Normal","FC≤2"
"1507",1507,"N2175","Silicristin",1.237920489,1.083551535,0.875299782682569,"Normal","FC≤2"
"1508",1508,"C6502","Geranyl acetate",1.23800738,1.24439314,1.00515809526111,"Normal","FC≤2"
"1509",1509,"Empty","Empty",1.238525565,0.833657966,0.67310517405428,"Normal","FC≤2"
"1510",1510,"N1625","Formononetin",1.239188859,1.090038314,0.879638568474251,"Normal","FC≤2"
"1511",1511,"N1347","Syringin",1.239413138,0.975478065,0.787048349813442,"Normal","FC≤2"
"1512",1512,"A8390","Casanthranol",1.240590758,1.232519554,0.993494064059439,"Normal","FC≤2"
"1513",1513,"N2206","Mollugin",1.242813456,1.239704832,0.99749872035502,"Normal","FC≤2"
"1514",1514,"N1526","Hydroxysafflor yellow A",1.243097972,0.975095785,0.784407831855107,"Normal","FC≤2"
"1515",1515,"M1327","suberate (octanedioate)",1.24408136,0.748706412,0.60181466909849,"Normal","FC≤2"
"1516",1516,"Empty","Empty",1.244233056,0.94273471,0.757683382107476,"Normal","FC≤2"
"1517",1517,"C4061","all-trans Retinal",1.245278203,0.913969571,0.733948099949197,"Normal","FC≤2"
"1518",1518,"C6381","UTP, Trisodium Salt",1.245387454,1.200527704,0.963979282225851,"Normal","FC≤2"
"1519",1519,"N1857","Neochlorogenic acid",1.248355263,0.987035436,0.790668702455737,"Normal","FC≤2"
"1520",1520,"A3177","AN-2690",1.249341317,1.064523753,0.852067996563344,"Normal","FC≤2"
"1521",1521,"Empty","Empty",1.249940547,0.782236073,0.625818623835714,"Normal","FC≤2"
"1522",1522,"N1663","Madecassoside",1.250916198,1.078544061,0.862203289656339,"Normal","FC≤2"
"1523",1523,"N2109","Acacetin",1.2509684,1.251130683,1.00012972589875,"Normal","FC≤2"
"1524",1524,"N2172","5,7-dihydroxychromone",1.2509684,1.136872173,0.908793677761964,"Normal","FC≤2"
"1525",1525,"M1462","(R)-3-Hydroxybutyric acid",1.251083695,0.856692913,0.684760673025956,"Normal","FC≤2"
"1526",1526,"A2513","Geneticin, G-418 Sulfate",1.253173653,1.011581186,0.807215491307492,"Normal","FC≤2"
"1527",1527,"N1308","Biochanin A",1.253417806,0.880089989,0.702152135375042,"Normal","FC≤2"
"1528",1528,"B1863","Uracil",1.255543595,1.306303804,1.04042887017396,"Normal","FC≤2"
"1529",1529,"N2424","Columbianadin",1.255648038,0.853915076,0.680059260364169,"Normal","FC≤2"
"1530",1530,"N1304","5-Methoxypsoralen",1.255751917,1.033070866,0.822671143889641,"Normal","FC≤2"
"1531",1531,"Empty","Empty",1.257550535,1.017530191,0.809136621296893,"Normal","FC≤2"
"1532",1532,"N1681","Hordenine",1.258734425,1.067049808,0.847716394186963,"Normal","FC≤2"
"1533",1533,"C3098","L-Acetylcarnitine (hydrochloride)",1.262414132,0.757309246,0.599889708775852,"Normal","FC≤2"
"1534",1534,"N1305","8-Methoxypsoralen",1.262754251,0.968278965,0.766799212303741,"Normal","FC≤2"
"1535",1535,"A3179","Anamorelin",1.262754491,1.100449066,0.871467156793505,"Normal","FC≤2"
"1536",1536,"M1314","malate",1.265088363,0.854893138,0.67575764903309,"Normal","FC≤2"
"1537",1537,"M1360","4-methyl-2-oxopentanoate",1.265088363,0.925084364,0.73124090858466,"Normal","FC≤2"
"1538",1538,"N2431","Danshensu",1.265160523,0.927152318,0.732833740181443,"Normal","FC≤2"
"1539",1539,"C6211","1,3,5-Trimethoxybenzene",1.265690796,0.846303502,0.668649487437689,"Normal","FC≤2"
"1540",1540,"A8407","Dibucaine (Cinchocaine) HCl",1.267270129,1.09030576,0.860357815630325,"Normal","FC≤2"
"1541",1541,"A8010","Biotin",1.269175798,1.242000474,0.978588211307824,"Normal","FC≤2"
"1542",1542,"C6477","Ceftizoxime",1.269372694,1.403693931,1.10581702098596,"Normal","FC≤2"
"1543",1543,"M1376","thiamine",1.269756586,0.921484814,0.725717688067184,"Normal","FC≤2"
"1544",1544,"C4631","Cytidine 5'-triphosphate (sodium salt)",1.270290965,0.77648686,0.611266931273498,"Normal","FC≤2"
"1545",1545,"C6435","L-Arginine",1.271217712,1.131266491,0.889907747761148,"Normal","FC≤2"
"1546",1546,"N1442","Theophylline",1.272090697,1.051068616,0.826252890991781,"Normal","FC≤2"
"1547",1547,"C6150","D-Aspartic acid",1.272107479,0.819066148,0.643865523567132,"Normal","FC≤2"
"1548",1548,"N1858","Baicalein",1.274671053,1.061365601,0.832658432543851,"Normal","FC≤2"
"1549",1549,"B1603","Homatropine Bromide",1.27496977,1.009595327,0.791858246960632,"Normal","FC≤2"
"1550",1550,"C3349","Purpurin",1.276545633,0.611837414,0.479291455145341,"Normal","FC≤2"
"1551",1551,"C6257","5-Amino-4-imidazolecarboxamide",1.278597786,0.865765172,0.67712081272132,"Normal","FC≤2"
"1552",1552,"C6135","Isonicotinic acid",1.280128334,0.865758755,0.676306220248071,"Normal","FC≤2"
"1553",1553,"N2176","Silydianin",1.281957187,1.127350631,0.879398034842485,"Normal","FC≤2"
"1554",1554,"N1687","Punicalagin",1.282189103,1.044061303,0.814280280932944,"Normal","FC≤2"
"1555",1555,"B1561","Histamine 2HCl",1.284643289,1.012932833,0.788493460926802,"Normal","FC≤2"
"1556",1556,"C6159","N-Acetyl-L-leucine",1.284940846,0.856031128,0.666202752184905,"Normal","FC≤2"
"1557",1557,"A8389","Carbenoxolone disodium",1.286326822,0.938611045,0.729683179225505,"Normal","FC≤2"
"1558",1558,"B1605","Hyoscyamine",1.286577993,1.068001669,0.830110319631435,"Normal","FC≤2"
"1559",1559,"N2226","Lysionotin",1.286850153,1.195905737,0.929327889663001,"Normal","FC≤2"
"1560",1560,"A8486","Nitrofurazone",1.288512696,0.81935753,0.635894029250605,"Normal","FC≤2"
"1561",1561,"C6436","L-Arginine (hydrochloride)",1.289667897,1.17974934,0.914769874278727,"Normal","FC≤2"
"1562",1562,"C6184","3-Methylindole",1.289753359,0.83463035,0.647123997914705,"Normal","FC≤2"
"1563",1563,"N2427","Echinatin",1.289892985,0.852356837,0.660796552048851,"Normal","FC≤2"
"1564",1564,"C4445","2-D08",1.289943849,1.039834025,0.806107975789883,"Normal","FC≤2"
"1565",1565,"M1482","D-(−)-Fructose",1.293097699,0.97007874,0.750197561058378,"Normal","FC≤2"
"1566",1566,"N1314","Sweroside",1.293097699,0.809898763,0.626324494758845,"Normal","FC≤2"
"1567",1567,"N1370","Naringenin",1.293097699,1.081664792,0.836491158275582,"Normal","FC≤2"
"1568",1568,"N2524","5,15-Diacetyl-3-benzoyllathyrol",1.293697979,1.067393845,0.82507189647546,"Normal","FC≤2"
"1569",1569,"A8401","Clotrimazole",1.2939495,0.970846172,0.750296802154953,"Normal","FC≤2"
"1570",1570,"N1114","Puerarin",1.295431811,0.98447694,0.759960448431508,"Normal","FC≤2"
"1571",1571,"N1353","6-gingerol",1.297765922,0.94848144,0.730857101362537,"Normal","FC≤2"
"1572",1572,"N1482","Cinnamaldehyde",1.297765922,0.97367829,0.750272659725457,"Normal","FC≤2"
"1573",1573,"B1472","Mizoribine",1.303990326,0.877763872,0.673136797488787,"Normal","FC≤2"
"1574",1574,"M1361","pyruvate",1.304768256,0.93768279,0.718658494095062,"Normal","FC≤2"
"1575",1575,"N1843","Cryptotanshinone",1.305921053,1.078651685,0.825970055787132,"Normal","FC≤2"
"1576",1576,"B1721","D-Cycloserine",1.307212056,1.178006109,0.901159152865096,"Normal","FC≤2"
"1577",1577,"B1689","Capreomycin Sulfate",1.31065662,1.10413774,0.842430979366663,"Normal","FC≤2"
"1578",1578,"B1758","Florfenicol",1.312378902,1.115801166,0.850212666707438,"Normal","FC≤2"
"1579",1579,"N1719","Kaempferol",1.313462008,0.948275862,0.721966723227826,"Normal","FC≤2"
"1580",1580,"C6487","Sulfamethoxazole sodium",1.315498155,1.223614776,0.93015316771767,"Normal","FC≤2"
"1581",1581,"N1461","Harpagoside",1.316438813,1.124859393,0.854471458826549,"Normal","FC≤2"
"1582",1582,"C6484","Squalene",1.317343173,1.09201847,0.82895519738652,"Normal","FC≤2"
"1583",1583,"N1441","Fraxinellone",1.318772924,1.141057368,0.865241731335394,"Normal","FC≤2"
